size	16
T	4
J	1
H	0
step-init_step	E	m
28890	-0.28125	-0.1875
28900	-0.265625	-0.140625
28910	-0.25	-0.148438
28920	-0.242188	-0.132812
28930	-0.234375	-0.109375
28940	-0.234375	-0.117188
28950	-0.242188	-0.132812
28960	-0.242188	-0.125
28970	-0.25	-0.09375
28980	-0.28125	-0.0546875
28990	-0.296875	-0.046875
29000	-0.289062	-0.0546875
29010	-0.296875	-0.101562
29020	-0.265625	-0.117188
29030	-0.265625	-0.109375
29040	-0.257812	-0.101562
29050	-0.273438	-0.078125
29060	-0.265625	-0.09375
29070	-0.242188	-0.0703125
29080	-0.226562	-0.0625
29090	-0.25	-0.0859375
29100	-0.242188	-0.0703125
29110	-0.234375	-0.046875
29120	-0.210938	-0.0390625
29130	-0.1875	-0.015625
29140	-0.1875	0.015625
29150	-0.203125	0.0078125
29160	-0.210938	0.0390625
29170	-0.226562	0.015625
29180	-0.257812	0.015625
29190	-0.25	0.0234375
29200	-0.257812	0.015625
29210	-0.25	0.0078125
29220	-0.265625	0.0078125
29230	-0.25	0.015625
29240	-0.265625	0.0234375
29250	-0.265625	-0.015625
29260	-0.273438	-0.015625
29270	-0.265625	-0.015625
29280	-0.265625	-0.0078125
29290	-0.296875	-0.0078125
29300	-0.296875	0.0078125
29310	-0.320312	-0.015625
29320	-0.351562	-0.0078125
29330	-0.3125	-0.015625
29340	-0.296875	0.015625
29350	-0.273438	0.0078125
29360	-0.265625	0.0078125
29370	-0.242188	-0.015625
29380	-0.273438	0.0078125
29390	-0.28125	0
29400	-0.296875	-0.0078125
29410	-0.320312	0
29420	-0.3125	-0.0078125
29430	-0.3125	0
29440	-0.296875	-0.0234375
29450	-0.304688	-0.0390625
29460	-0.328125	-0.0546875
29470	-0.359375	-0.0546875
29480	-0.351562	-0.046875
29490	-0.359375	-0.03125
29500	-0.359375	-0.046875
29510	-0.367188	-0.03125
29520	-0.367188	-0.03125
29530	-0.367188	-0.03125
29540	-0.375	-0.0390625
29550	-0.359375	-0.0078125
29560	-0.359375	-0.0234375
29570	-0.351562	-0.0390625
29580	-0.34375	-0.0390625
29590	-0.34375	-0.0546875
29600	-0.320312	-0.0390625
29610	-0.3125	-0.03125
29620	-0.296875	-0.03125
29630	-0.296875	-0.0234375
29640	-0.296875	-0.0390625
29650	-0.273438	-0.03125
29660	-0.273438	-0.015625
29670	-0.273438	0.0078125
29680	-0.265625	0
29690	-0.265625	-0.0078125
29700	-0.234375	-0.0078125
29710	-0.25	-0.0390625
29720	-0.265625	-0.0390625
29730	-0.25	-0.046875
29740	-0.25	-0.0234375
29750	-0.257812	-0.03125
29760	-0.265625	-0.0546875
29770	-0.257812	-0.0390625
29780	-0.273438	-0.0390625
29790	-0.273438	-0.03125
29800	-0.28125	-0.0390625
29810	-0.28125	-0.0546875
29820	-0.28125	-0.0625
29830	-0.28125	-0.0703125
29840	-0.273438	-0.0390625
29850	-0.265625	-0.046875
29860	-0.273438	-0.0625
29870	-0.273438	-0.0703125
29880	-0.273438	-0.0625
29890	-0.28125	-0.078125
29900	-0.28125	-0.0625
29910	-0.296875	-0.078125
29920	-0.304688	-0.109375
29930	-0.3125	-0.117188
29940	-0.320312	-0.140625
29950	-0.304688	-0.125
29960	-0.296875	-0.109375
29970	-0.265625	-0.125
29980	-0.257812	-0.148438
29990	-0.265625	-0.132812
30000	-0.28125	-0.117188
30010	-0.296875	-0.101562
30020	-0.296875	-0.0703125
30030	-0.289062	-0.101562
30040	-0.28125	-0.078125
30050	-0.296875	-0.0859375
30060	-0.289062	-0.0703125
30070	-0.273438	-0.0859375
30080	-0.289062	-0.117188
30090	-0.273438	-0.125
30100	-0.289062	-0.117188
30110	-0.296875	-0.117188
30120	-0.28125	-0.101562
30130	-0.28125	-0.101562
30140	-0.296875	-0.078125
30150	-0.296875	-0.0859375
30160	-0.3125	-0.0859375
30170	-0.320312	-0.0859375
30180	-0.3125	-0.101562
30190	-0.328125	-0.117188
30200	-0.296875	-0.15625
30210	-0.289062	-0.117188
30220	-0.3125	-0.109375
30230	-0.296875	-0.109375
30240	-0.28125	-0.0859375
30250	-0.289062	-0.0625
30260	-0.296875	-0.09375
30270	-0.296875	-0.09375
30280	-0.289062	-0.125
30290	-0.289062	-0.117188
30300	-0.304688	-0.078125
30310	-0.304688	-0.0859375
30320	-0.296875	-0.0703125
30330	-0.304688	-0.078125
30340	-0.320312	-0.0625
30350	-0.3125	-0.0234375
30360	-0.304688	-0.0625
30370	-0.304688	-0.0703125
30380	-0.3125	-0.046875
30390	-0.289062	-0.0078125
30400	-0.289062	0.0078125
30410	-0.289062	0.015625
30420	-0.28125	0.0390625
30430	-0.257812	0.0703125
30440	-0.242188	0.101562
30450	-0.257812	0.109375
30460	-0.265625	0.125
30470	-0.273438	0.125
30480	-0.265625	0.148438
30490	-0.28125	0.171875
30500	-0.28125	0.164062
30510	-0.273438	0.179688
30520	-0.273438	0.179688
30530	-0.28125	0.15625
30540	-0.289062	0.148438
30550	-0.304688	0.15625
30560	-0.273438	0.164062
30570	-0.28125	0.140625
30580	-0.273438	0.132812
30590	-0.273438	0.164062
30600	-0.242188	0.101562
30610	-0.242188	0.09375
30620	-0.242188	0.078125
30630	-0.234375	0.0546875
30640	-0.226562	0.0625
30650	-0.21875	0.078125
30660	-0.234375	0.0703125
30670	-0.226562	0.0625
30680	-0.226562	0.0390625
30690	-0.242188	0.03125
30700	-0.257812	0.03125
30710	-0.257812	0.015625
30720	-0.257812	0.0625
30730	-0.273438	0.09375
30740	-0.28125	0.0859375
30750	-0.28125	0.0625
30760	-0.28125	0.0546875
30770	-0.304688	0.0703125
30780	-0.296875	0.0703125
30790	-0.296875	0.0625
30800	-0.273438	0.0546875
30810	-0.25	0.03125
30820	-0.296875	0.0703125
30830	-0.289062	0.0625
30840	-0.28125	0.078125
30850	-0.273438	0.125
30860	-0.28125	0.117188
30870	-0.289062	0.101562
30880	-0.28125	0.109375
30890	-0.28125	0.109375
30900	-0.257812	0.101562
30910	-0.28125	0.125
30920	-0.273438	0.132812
30930	-0.265625	0.078125
30940	-0.25	0.078125
30950	-0.257812	0.0703125
30960	-0.28125	0.0390625
30970	-0.28125	0.03125
30980	-0.296875	0.0390625
30990	-0.304688	0.015625
31000	-0.304688	0.015625
31010	-0.320312	0.0078125
31020	-0.335938	0.0078125
31030	-0.34375	0.0078125
31040	-0.351562	-0.015625
31050	-0.34375	-0.015625
31060	-0.34375	-0.0234375
31070	-0.34375	-0.046875
31080	-0.328125	-0.0546875
31090	-0.3125	-0.0546875
31100	-0.320312	-0.0546875
31110	-0.320312	-0.0625
31120	-0.3125	-0.0703125
31130	-0.289062	-0.0546875
31140	-0.28125	-0.0546875
31150	-0.265625	-0.03125
31160	-0.257812	-0.0546875
31170	-0.25	-0.0859375
31180	-0.273438	-0.0859375
31190	-0.289062	-0.0625
31200	-0.28125	-0.046875
31210	-0.265625	-0.0703125
31220	-0.257812	-0.0625
31230	-0.25	-0.0703125
31240	-0.234375	-0.0390625
31250	-0.21875	0
31260	-0.210938	0.0078125
31270	-0.210938	0.03125
31280	-0.210938	0
31290	-0.226562	0.015625
31300	-0.257812	0.0078125
31310	-0.257812	0.0078125
31320	-0.257812	0.015625
31330	-0.25	0.03125
31340	-0.234375	0.0078125
31350	-0.21875	0
31360	-0.242188	0.0390625
31370	-0.265625	0.0234375
31380	-0.257812	0.03125
31390	-0.25	0.0234375
31400	-0.234375	0.0390625
31410	-0.234375	0.0078125
31420	-0.265625	0.0234375
31430	-0.257812	0.0234375
31440	-0.273438	0.0390625
31450	-0.28125	0.0546875
31460	-0.257812	0.046875
31470	-0.28125	0.046875
31480	-0.265625	0.0234375
31490	-0.25	0.03125
31500	-0.25	0.046875
31510	-0.242188	0.03125
31520	-0.257812	0.015625
31530	-0.234375	0.046875
31540	-0.226562	-0.0234375
31550	-0.210938	-0.0390625
31560	-0.234375	-0.0546875
31570	-0.25	-0.03125
31580	-0.234375	-0.046875
31590	-0.242188	-0.0390625
31600	-0.25	-0.0390625
31610	-0.25	-0.0390625
31620	-0.242188	-0.0546875
31630	-0.25	-0.046875
31640	-0.257812	-0.015625
31650	-0.265625	0.0234375
31660	-0.296875	0.015625
31670	-0.328125	-0.015625
31680	-0.320312	0
31690	-0.296875	0.015625
31700	-0.265625	0.03125
31710	-0.28125	0.0703125
31720	-0.265625	0.03125
31730	-0.25	0.0546875
31740	-0.265625	0.078125
31750	-0.273438	0.0859375
31760	-0.28125	0.0625
31770	-0.304688	0.0625
31780	-0.289062	0.046875
31790	-0.296875	0.0234375
31800	-0.304688	0.0234375
31810	-0.289062	0.03125
31820	-0.265625	0.0546875
31830	-0.226562	0.03125
31840	-0.234375	0.0234375
31850	-0.21875	0.015625
31860	-0.273438	0.015625
31870	-0.273438	0.0390625
31880	-0.226562	-0.0078125
31890	-0.226562	0.0078125
31900	-0.226562	-0.015625
31910	-0.195312	-0.0078125
31920	-0.210938	0.015625
31930	-0.21875	0.046875
31940	-0.21875	0.0859375
31950	-0.210938	0.101562
31960	-0.210938	0.125
31970	-0.21875	0.09375
31980	-0.203125	0.101562
31990	-0.171875	0.125
32000	-0.15625	0.125
32010	-0.15625	0.140625
32020	-0.164062	0.171875
32030	-0.1875	0.171875
32040	-0.179688	0.109375
32050	-0.203125	0.125
32060	-0.203125	0.117188
32070	-0.203125	0.117188
32080	-0.203125	0.101562
32090	-0.234375	0.0859375
32100	-0.226562	0.09375
32110	-0.21875	0.109375
32120	-0.242188	0.09375
32130	-0.25	0.0625
32140	-0.25	0.0546875
32150	-0.265625	0.0546875
32160	-0.289062	0.03125
32170	-0.289062	0.03125
32180	-0.289062	0.015625
32190	-0.296875	0.0234375
32200	-0.3125	0.0546875
32210	-0.328125	0.0703125
32220	-0.335938	0.101562
32230	-0.34375	0.101562
32240	-0.335938	0.078125
32250	-0.335938	0.117188
32260	-0.304688	0.109375
32270	-0.296875	0.164062
32280	-0.289062	0.15625
32290	-0.28125	0.171875
32300	-0.273438	0.1875
32310	-0.289062	0.195312
32320	-0.296875	0.179688
32330	-0.289062	0.15625
32340	-0.296875	0.164062
32350	-0.28125	0.179688
32360	-0.226562	0.1875
32370	-0.226562	0.179688
32380	-0.21875	0.210938
32390	-0.25	0.210938
32400	-0.242188	0.210938
32410	-0.265625	0.210938
32420	-0.25	0.179688
32430	-0.296875	0.226562
32440	-0.28125	0.195312
32450	-0.304688	0.203125
32460	-0.304688	0.195312
32470	-0.28125	0.21875
32480	-0.265625	0.195312
32490	-0.257812	0.179688
32500	-0.257812	0.171875
32510	-0.265625	0.164062
32520	-0.273438	0.171875
32530	-0.320312	0.203125
32540	-0.296875	0.203125
32550	-0.296875	0.210938
32560	-0.304688	0.21875
32570	-0.320312	0.242188
32580	-0.289062	0.226562
32590	-0.289062	0.242188
32600	-0.273438	0.21875
32610	-0.289062	0.210938
32620	-0.289062	0.210938
32630	-0.296875	0.234375
32640	-0.289062	0.234375
32650	-0.28125	0.21875
32660	-0.3125	0.21875
32670	-0.304688	0.226562
32680	-0.3125	0.226562
32690	-0.320312	0.25
32700	-0.3125	0.226562
32710	-0.3125	0.226562
32720	-0.320312	0.226562
32730	-0.320312	0.234375
32740	-0.34375	0.257812
32750	-0.34375	0.257812
32760	-0.320312	0.226562
32770	-0.328125	0.257812
32780	-0.289062	0.21875
32790	-0.289062	0.226562
32800	-0.304688	0.265625
32810	-0.304688	0.242188
32820	-0.304688	0.234375
32830	-0.34375	0.21875
32840	-0.328125	0.210938
32850	-0.359375	0.210938
32860	-0.382812	0.226562
32870	-0.390625	0.226562
32880	-0.382812	0.242188
32890	-0.367188	0.226562
32900	-0.359375	0.21875
32910	-0.367188	0.242188
32920	-0.34375	0.226562
32930	-0.367188	0.226562
32940	-0.367188	0.234375
32950	-0.375	0.242188
32960	-0.359375	0.234375
32970	-0.351562	0.226562
32980	-0.367188	0.265625
32990	-0.375	0.257812
33000	-0.375	0.257812
33010	-0.351562	0.25
33020	-0.351562	0.25
33030	-0.34375	0.234375
33040	-0.367188	0.203125
33050	-0.328125	0.195312
33060	-0.335938	0.1875
33070	-0.328125	0.203125
33080	-0.328125	0.1875
33090	-0.328125	0.15625
33100	-0.328125	0.15625
33110	-0.34375	0.148438
33120	-0.335938	0.148438
33130	-0.335938	0.125
33140	-0.382812	0.132812
33150	-0.382812	0.109375
33160	-0.359375	0.101562
33170	-0.34375	0.125
33180	-0.34375	0.140625
33190	-0.351562	0.132812
33200	-0.320312	0.132812
33210	-0.320312	0.171875
33220	-0.320312	0.164062
33230	-0.335938	0.148438
33240	-0.320312	0.15625
33250	-0.328125	0.171875
33260	-0.304688	0.148438
33270	-0.304688	0.164062
33280	-0.304688	0.148438
33290	-0.335938	0.15625
33300	-0.34375	0.195312
33310	-0.34375	0.195312
33320	-0.359375	0.226562
33330	-0.351562	0.21875
33340	-0.34375	0.226562
33350	-0.34375	0.226562
33360	-0.359375	0.210938
33370	-0.359375	0.203125
33380	-0.351562	0.171875
33390	-0.375	0.203125
33400	-0.34375	0.1875
33410	-0.3125	0.210938
33420	-0.304688	0.21875
33430	-0.296875	0.226562
33440	-0.3125	0.273438
33450	-0.296875	0.265625
33460	-0.289062	0.273438
33470	-0.296875	0.25
33480	-0.28125	0.234375
33490	-0.28125	0.226562
33500	-0.3125	0.234375
33510	-0.320312	0.226562
33520	-0.3125	0.195312
33530	-0.3125	0.203125
33540	-0.304688	0.210938
33550	-0.296875	0.21875
33560	-0.296875	0.195312
33570	-0.296875	0.195312
33580	-0.289062	0.195312
33590	-0.289062	0.1875
33600	-0.296875	0.203125
33610	-0.28125	0.203125
33620	-0.296875	0.171875
33630	-0.304688	0.195312
33640	-0.265625	0.1875
33650	-0.28125	0.195312
33660	-0.28125	0.234375
33670	-0.289062	0.226562
33680	-0.242188	0.1875
33690	-0.265625	0.1875
33700	-0.25	0.195312
33710	-0.242188	0.1875
33720	-0.242188	0.1875
33730	-0.234375	0.179688
33740	-0.234375	0.210938
33750	-0.242188	0.195312
33760	-0.210938	0.132812
33770	-0.226562	0.125
33780	-0.21875	0.101562
33790	-0.226562	0.0703125
33800	-0.25	0.0859375
33810	-0.257812	0.0859375
33820	-0.25	0.0546875
33830	-0.234375	0.078125
33840	-0.210938	0.09375
33850	-0.179688	0.101562
33860	-0.171875	0.101562
33870	-0.179688	0.0859375
33880	-0.1875	0.117188
33890	-0.1875	0.101562
33900	-0.164062	0.109375
33910	-0.15625	0.0625
33920	-0.164062	0.0546875
33930	-0.117188	0.0703125
33940	-0.140625	0.0859375
33950	-0.164062	0.101562
33960	-0.15625	0.0859375
33970	-0.132812	0.078125
33980	-0.125	0.046875
33990	-0.140625	0.03125
34000	-0.140625	0.0546875
34010	-0.164062	0.0546875
34020	-0.15625	0.0703125
34030	-0.148438	0.046875
34040	-0.148438	0.03125
34050	-0.148438	0.046875
34060	-0.132812	0.0390625
34070	-0.148438	0.015625
34080	-0.140625	-0.0234375
34090	-0.140625	-0.0078125
34100	-0.171875	-0.015625
34110	-0.171875	-0.0078125
34120	-0.15625	-0.0234375
34130	-0.148438	0.0078125
34140	-0.132812	-0.0234375
34150	-0.132812	0
34160	-0.148438	0.03125
34170	-0.148438	0.0546875
34180	-0.140625	0.078125
34190	-0.132812	0.0546875
34200	-0.132812	0.03125
34210	-0.148438	0.046875
34220	-0.148438	0.0078125
34230	-0.171875	-0.0078125
34240	-0.15625	-0.0234375
34250	-0.171875	-0.0390625
34260	-0.15625	-0.03125
34270	-0.179688	-0.0390625
34280	-0.1875	-0.046875
34290	-0.179688	-0.0078125
34300	-0.171875	0.015625
34310	-0.164062	-0.0234375
34320	-0.179688	-0.015625
34330	-0.203125	-0.03125
34340	-0.171875	-0.015625
34350	-0.15625	-0.0234375
34360	-0.132812	-0.03125
34370	-0.132812	-0.0625
34380	-0.117188	-0.0546875
34390	-0.125	-0.0703125
34400	-0.15625	-0.09375
34410	-0.125	-0.101562
34420	-0.132812	-0.101562
34430	-0.148438	-0.117188
34440	-0.140625	-0.132812
34450	-0.15625	-0.125
34460	-0.164062	-0.117188
34470	-0.164062	-0.15625
34480	-0.171875	-0.164062
34490	-0.171875	-0.132812
34500	-0.203125	-0.132812
34510	-0.171875	-0.125
34520	-0.15625	-0.164062
34530	-0.148438	-0.148438
34540	-0.140625	-0.140625
34550	-0.148438	-0.15625
34560	-0.195312	-0.203125
34570	-0.234375	-0.21875
34580	-0.210938	-0.226562
34590	-0.203125	-0.210938
34600	-0.21875	-0.195312
34610	-0.234375	-0.21875
34620	-0.25	-0.210938
34630	-0.234375	-0.234375
34640	-0.242188	-0.234375
34650	-0.25	-0.226562
34660	-0.234375	-0.226562
34670	-0.210938	-0.195312
34680	-0.195312	-0.1875
34690	-0.21875	-0.234375
34700	-0.195312	-0.25
34710	-0.1875	-0.242188
34720	-0.21875	-0.234375
34730	-0.234375	-0.242188
34740	-0.226562	-0.242188
34750	-0.226562	-0.25
34760	-0.21875	-0.25
34770	-0.226562	-0.257812
34780	-0.226562	-0.265625
34790	-0.21875	-0.273438
34800	-0.195312	-0.25
34810	-0.203125	-0.226562
34820	-0.210938	-0.21875
34830	-0.226562	-0.234375
34840	-0.21875	-0.226562
34850	-0.234375	-0.226562
34860	-0.25	-0.210938
34870	-0.242188	-0.1875
34880	-0.21875	-0.171875
34890	-0.179688	-0.140625
34900	-0.1875	-0.132812
34910	-0.1875	-0.125
34920	-0.171875	-0.140625
34930	-0.179688	-0.132812
34940	-0.195312	-0.164062
34950	-0.210938	-0.15625
34960	-0.195312	-0.164062
34970	-0.179688	-0.15625
34980	-0.171875	-0.164062
34990	-0.179688	-0.171875
35000	-0.171875	-0.132812
35010	-0.210938	-0.140625
35020	-0.21875	-0.132812
35030	-0.226562	-0.125
35040	-0.226562	-0.09375
35050	-0.234375	-0.148438
35060	-0.234375	-0.125
35070	-0.234375	-0.140625
35080	-0.234375	-0.148438
35090	-0.226562	-0.140625
35100	-0.242188	-0.125
35110	-0.234375	-0.140625
35120	-0.234375	-0.117188
35130	-0.257812	-0.109375
35140	-0.265625	-0.117188
35150	-0.28125	-0.109375
35160	-0.296875	-0.132812
35170	-0.3125	-0.148438
35180	-0.328125	-0.148438
35190	-0.34375	-0.164062
35200	-0.335938	-0.203125
35210	-0.328125	-0.203125
35220	-0.34375	-0.203125
35230	-0.359375	-0.210938
35240	-0.390625	-0.210938
35250	-0.421875	-0.210938
35260	-0.4375	-0.195312
35270	-0.429688	-0.1875
35280	-0.421875	-0.210938
35290	-0.4375	-0.210938
35300	-0.429688	-0.21875
35310	-0.40625	-0.203125
35320	-0.414062	-0.226562
35330	-0.40625	-0.226562
35340	-0.398438	-0.242188
35350	-0.40625	-0.257812
35360	-0.40625	-0.265625
35370	-0.414062	-0.28125
35380	-0.398438	-0.296875
35390	-0.382812	-0.28125
35400	-0.351562	-0.273438
35410	-0.382812	-0.304688
35420	-0.414062	-0.3125
35430	-0.414062	-0.296875
35440	-0.398438	-0.3125
35450	-0.382812	-0.34375
35460	-0.398438	-0.359375
35470	-0.414062	-0.375
35480	-0.40625	-0.367188
35490	-0.414062	-0.390625
35500	-0.414062	-0.382812
35510	-0.421875	-0.359375
35520	-0.40625	-0.34375
35530	-0.398438	-0.320312
35540	-0.398438	-0.320312
35550	-0.390625	-0.289062
35560	-0.398438	-0.289062
35570	-0.421875	-0.265625
35580	-0.414062	-0.273438
35590	-0.375	-0.289062
35600	-0.367188	-0.304688
35610	-0.359375	-0.28125
35620	-0.34375	-0.289062
35630	-0.367188	-0.289062
35640	-0.359375	-0.3125
35650	-0.359375	-0.296875
35660	-0.359375	-0.289062
35670	-0.390625	-0.257812
35680	-0.375	-0.257812
35690	-0.351562	-0.257812
35700	-0.351562	-0.242188
35710	-0.3125	-0.210938
35720	-0.296875	-0.242188
35730	-0.289062	-0.25
35740	-0.304688	-0.210938
35750	-0.296875	-0.179688
35760	-0.289062	-0.148438
35770	-0.28125	-0.171875
35780	-0.304688	-0.1875
35790	-0.328125	-0.164062
35800	-0.3125	-0.132812
35810	-0.28125	-0.164062
35820	-0.28125	-0.179688
35830	-0.296875	-0.195312
35840	-0.257812	-0.164062
35850	-0.242188	-0.148438
35860	-0.226562	-0.164062
35870	-0.234375	-0.164062
35880	-0.25	-0.148438
35890	-0.289062	-0.125
35900	-0.3125	-0.132812
35910	-0.304688	-0.132812
35920	-0.3125	-0.125
35930	-0.3125	-0.109375
35940	-0.296875	-0.117188
35950	-0.289062	-0.101562
35960	-0.3125	-0.132812
35970	-0.296875	-0.109375
35980	-0.3125	-0.132812
35990	-0.28125	-0.140625
36000	-0.289062	-0.140625
36010	-0.289062	-0.132812
36020	-0.273438	-0.148438
36030	-0.273438	-0.132812
36040	-0.289062	-0.132812
36050	-0.304688	-0.179688
36060	-0.257812	-0.171875
36070	-0.257812	-0.148438
36080	-0.28125	-0.164062
36090	-0.273438	-0.171875
36100	-0.296875	-0.195312
36110	-0.28125	-0.203125
36120	-0.273438	-0.15625
36130	-0.289062	-0.164062
36140	-0.273438	-0.15625
36150	-0.257812	-0.164062
36160	-0.273438	-0.164062
36170	-0.257812	-0.148438
36180	-0.257812	-0.15625
36190	-0.25	-0.132812
36200	-0.265625	-0.15625
36210	-0.265625	-0.164062
36220	-0.257812	-0.132812
36230	-0.257812	-0.117188
36240	-0.28125	-0.125
36250	-0.28125	-0.101562
36260	-0.296875	-0.125
36270	-0.273438	-0.132812
36280	-0.28125	-0.132812
36290	-0.3125	-0.125
36300	-0.328125	-0.125
36310	-0.335938	-0.101562
36320	-0.351562	-0.109375
36330	-0.34375	-0.132812
36340	-0.320312	-0.132812
36350	-0.320312	-0.132812
36360	-0.320312	-0.132812
36370	-0.3125	-0.109375
36380	-0.3125	-0.125
36390	-0.3125	-0.117188
36400	-0.28125	-0.09375
36410	-0.3125	-0.078125
36420	-0.3125	-0.0703125
36430	-0.28125	-0.046875
36440	-0.28125	-0.046875
36450	-0.289062	-0.0703125
36460	-0.304688	-0.0625
36470	-0.304688	-0.0390625
36480	-0.328125	-0.015625
36490	-0.3125	-0.0078125
36500	-0.34375	-0.015625
36510	-0.335938	0.0078125
36520	-0.320312	0.0234375
36530	-0.3125	0.0078125
36540	-0.289062	0.015625
36550	-0.28125	0.015625
36560	-0.289062	0.03125
36570	-0.296875	0.03125
36580	-0.296875	0.015625
36590	-0.289062	0.0234375
36600	-0.3125	0.03125
36610	-0.335938	0.0234375
36620	-0.3125	0.046875
36630	-0.304688	0.0546875
36640	-0.320312	0.03125
36650	-0.304688	0.015625
36660	-0.320312	0.0234375
36670	-0.328125	0
36680	-0.328125	-0.03125
36690	-0.34375	-0.015625
36700	-0.367188	-0.0234375
36710	-0.375	-0.03125
36720	-0.34375	0
36730	-0.34375	0.0234375
36740	-0.382812	-0.03125
36750	-0.382812	-0.046875
36760	-0.382812	-0.0546875
36770	-0.398438	-0.0859375
36780	-0.398438	-0.078125
36790	-0.398438	-0.0546875
36800	-0.40625	-0.0390625
36810	-0.382812	-0.046875
36820	-0.367188	-0.0390625
36830	-0.367188	-0.046875
36840	-0.351562	-0.0625
36850	-0.335938	-0.0625
36860	-0.296875	-0.046875
36870	-0.328125	-0.0546875
36880	-0.3125	-0.03125
36890	-0.328125	-0.015625
36900	-0.335938	-0.0078125
36910	-0.328125	-0.0234375
36920	-0.351562	0
36930	-0.359375	-0.0078125
36940	-0.398438	0.015625
36950	-0.398438	-0.015625
36960	-0.390625	-0.03125
36970	-0.367188	-0.046875
36980	-0.367188	-0.046875
36990	-0.335938	-0.046875
37000	-0.351562	-0.0390625
37010	-0.320312	-0.03125
37020	-0.304688	-0.03125
37030	-0.320312	-0.046875
37040	-0.34375	-0.03125
37050	-0.351562	-0.0390625
37060	-0.351562	-0.03125
37070	-0.351562	-0.0625
37080	-0.34375	-0.0546875
37090	-0.351562	-0.046875
37100	-0.351562	-0.0546875
37110	-0.351562	-0.0625
37120	-0.367188	-0.0625
37130	-0.34375	-0.0546875
37140	-0.328125	-0.03125
37150	-0.328125	-0.0703125
37160	-0.34375	-0.09375
37170	-0.320312	-0.117188
37180	-0.304688	-0.09375
37190	-0.304688	-0.117188
37200	-0.28125	-0.109375
37210	-0.304688	-0.125
37220	-0.273438	-0.132812
37230	-0.289062	-0.125
37240	-0.320312	-0.117188
37250	-0.320312	-0.140625
37260	-0.296875	-0.15625
37270	-0.3125	-0.179688
37280	-0.304688	-0.15625
37290	-0.304688	-0.132812
37300	-0.3125	-0.15625
37310	-0.335938	-0.164062
37320	-0.3125	-0.164062
37330	-0.3125	-0.164062
37340	-0.304688	-0.1875
37350	-0.320312	-0.1875
37360	-0.328125	-0.171875
37370	-0.351562	-0.179688
37380	-0.328125	-0.195312
37390	-0.3125	-0.21875
37400	-0.3125	-0.226562
37410	-0.296875	-0.242188
37420	-0.273438	-0.25
37430	-0.273438	-0.25
37440	-0.289062	-0.242188
37450	-0.3125	-0.289062
37460	-0.289062	-0.25
37470	-0.304688	-0.234375
37480	-0.320312	-0.210938
37490	-0.3125	-0.210938
37500	-0.304688	-0.21875
37510	-0.304688	-0.179688
37520	-0.296875	-0.195312
37530	-0.28125	-0.171875
37540	-0.304688	-0.164062
37550	-0.3125	-0.171875
37560	-0.335938	-0.1875
37570	-0.34375	-0.203125
37580	-0.359375	-0.210938
37590	-0.375	-0.21875
37600	-0.382812	-0.21875
37610	-0.367188	-0.210938
37620	-0.351562	-0.203125
37630	-0.351562	-0.195312
37640	-0.359375	-0.210938
37650	-0.320312	-0.210938
37660	-0.320312	-0.210938
37670	-0.296875	-0.1875
37680	-0.289062	-0.148438
37690	-0.289062	-0.117188
37700	-0.289062	-0.125
37710	-0.296875	-0.109375
37720	-0.3125	-0.140625
37730	-0.265625	-0.132812
37740	-0.257812	-0.15625
37750	-0.265625	-0.179688
37760	-0.289062	-0.148438
37770	-0.289062	-0.15625
37780	-0.296875	-0.148438
37790	-0.28125	-0.164062
37800	-0.320312	-0.1875
37810	-0.296875	-0.179688
37820	-0.296875	-0.15625
37830	-0.3125	-0.1875
37840	-0.296875	-0.179688
37850	-0.28125	-0.195312
37860	-0.289062	-0.171875
37870	-0.289062	-0.179688
37880	-0.265625	-0.164062
37890	-0.273438	-0.210938
37900	-0.257812	-0.234375
37910	-0.28125	-0.25
37920	-0.3125	-0.28125
37930	-0.3125	-0.265625
37940	-0.289062	-0.28125
37950	-0.273438	-0.265625
37960	-0.265625	-0.242188
37970	-0.25	-0.242188
37980	-0.25	-0.226562
37990	-0.242188	-0.226562
38000	-0.265625	-0.234375
38010	-0.257812	-0.1875
38020	-0.25	-0.210938
38030	-0.257812	-0.226562
38040	-0.273438	-0.242188
38050	-0.273438	-0.265625
38060	-0.28125	-0.242188
38070	-0.273438	-0.234375
38080	-0.25	-0.21875
38090	-0.289062	-0.234375
38100	-0.296875	-0.203125
38110	-0.3125	-0.242188
38120	-0.320312	-0.257812
38130	-0.320312	-0.265625
38140	-0.304688	-0.273438
38150	-0.3125	-0.257812
38160	-0.304688	-0.265625
38170	-0.304688	-0.265625
38180	-0.304688	-0.273438
38190	-0.296875	-0.273438
38200	-0.304688	-0.242188
38210	-0.34375	-0.273438
38220	-0.351562	-0.265625
38230	-0.359375	-0.289062
38240	-0.335938	-0.265625
38250	-0.328125	-0.242188
38260	-0.351562	-0.25
38270	-0.335938	-0.226562
38280	-0.328125	-0.21875
38290	-0.335938	-0.210938
38300	-0.359375	-0.242188
38310	-0.367188	-0.226562
38320	-0.375	-0.242188
38330	-0.382812	-0.21875
38340	-0.34375	-0.195312
38350	-0.335938	-0.195312
38360	-0.335938	-0.179688
38370	-0.320312	-0.1875
38380	-0.3125	-0.179688
38390	-0.304688	-0.164062
38400	-0.320312	-0.164062
38410	-0.320312	-0.164062
