size	128
T	5
J	1
H	0
step-init_step	E	m
504700	-3428	0
504800	-3430	0
504900	-3458	-0.00134277
505000	-3464	-0.00219727
505100	-3456	-0.000610352
505200	-3456	0.00012207
505300	-3458	0.000976562
505400	-3482	-0.00012207
505500	-3450	-0.000244141
505600	-3452	-0.0012207
505700	-3452	-0.000244141
505800	-3444	0.00109863
505900	-3432	0
506000	-3422	0.000854492
506100	-3436	0.00109863
506200	-3464	0.00134277
506300	-3466	0.00134277
506400	-3456	-0.00012207
506500	-3466	0
506600	-3470	0.000854492
506700	-3432	0.00158691
506800	-3442	0.00134277
506900	-3454	0.00109863
507000	-3430	0.000732422
507100	-3420	-0.000732422
507200	-3422	0
507300	-3424	-0.0012207
507400	-3430	-0.0020752
507500	-3408	-0.0032959
507600	-3428	-0.00415039
507700	-3404	-0.00280762
507800	-3416	-0.00158691
507900	-3404	-0.00158691
508000	-3402	-0.00231934
508100	-3398	-0.00354004
508200	-3404	-0.00183105
508300	-3394	-0.00354004
508400	-3364	-0.00268555
508500	-3356	-0.00170898
508600	-3352	-0.00231934
508700	-3366	-0.00231934
508800	-3358	-0.00146484
508900	-3354	-0.00183105
509000	-3366	-0.00170898
509100	-3348	-0.00219727
509200	-3366	0.000488281
509300	-3376	-0.000366211
509400	-3376	-0.000488281
509500	-3376	0.000244141
509600	-3382	0
509700	-3386	0.000244141
509800	-3386	0.000976562
509900	-3372	-0.000366211
510000	-3400	-0.00170898
510100	-3388	-0.00280762
510200	-3364	-0.00305176
510300	-3356	-0.000976562
510400	-3356	-0.000488281
510500	-3336	0.000732422
510600	-3336	0.00146484
510700	-3328	0.00231934
510800	-3338	0.00195312
510900	-3358	0.00219727
511000	-3352	0.0012207
511100	-3356	0.00170898
511200	-3336	0.00109863
511300	-3328	0.00183105
511400	-3326	0.00170898
511500	-3336	0.00195312
511600	-3334	0.00219727
511700	-3316	0.00231934
511800	-3290	0.00366211
511900	-3298	0.00500488
512000	-3292	0.00585938
512100	-3298	0.00634766
512200	-3302	0.00598145
512300	-3302	0.00622559
512400	-3276	0.00720215
512500	-3286	0.00854492
512600	-3280	0.00952148
512700	-3256	0.0117188
512800	-3250	0.0112305
512900	-3238	0.0111084
513000	-3244	0.0114746
513100	-3238	0.0108643
513200	-3234	0.0118408
513300	-3208	0.0135498
513400	-3220	0.0131836
513500	-3214	0.0131836
513600	-3232	0.0125732
513700	-3238	0.0137939
513800	-3210	0.0136719
513900	-3178	0.0145264
514000	-3164	0.0147705
514100	-3166	0.0142822
514200	-3136	0.0150146
514300	-3124	0.0140381
514400	-3118	0.0137939
514500	-3138	0.0124512
514600	-3146	0.012207
514700	-3130	0.0115967
514800	-3136	0.0126953
514900	-3126	0.0112305
515000	-3130	0.012207
515100	-3134	0.0123291
515200	-3142	0.0125732
515300	-3154	0.0117188
515400	-3166	0.0115967
515500	-3156	0.0124512
515600	-3184	0.0135498
515700	-3214	0.0168457
515800	-3228	0.0168457
515900	-3220	0.0174561
516000	-3216	0.0168457
516100	-3222	0.0167236
516200	-3212	0.0168457
516300	-3224	0.017334
516400	-3218	0.0169678
516500	-3230	0.0175781
516600	-3236	0.0205078
516700	-3254	0.0201416
516800	-3254	0.0198975
516900	-3240	0.0211182
517000	-3240	0.0195312
517100	-3226	0.0200195
517200	-3216	0.0194092
517300	-3234	0.0174561
517400	-3250	0.0175781
517500	-3248	0.0186768
517600	-3238	0.0195312
517700	-3222	0.017334
517800	-3230	0.0177002
517900	-3242	0.0189209
518000	-3246	0.0185547
518100	-3242	0.0177002
518200	-3242	0.017334
518300	-3262	0.0189209
518400	-3270	0.0168457
518500	-3246	0.0168457
518600	-3240	0.0170898
518700	-3252	0.0157471
518800	-3240	0.0140381
518900	-3240	0.0115967
519000	-3254	0.0113525
519100	-3260	0.00976562
519200	-3252	0.0101318
519300	-3252	0.0108643
519400	-3272	0.010376
519500	-3268	0.0107422
519600	-3252	0.0098877
519700	-3270	0.0098877
519800	-3264	0.00976562
519900	-3264	0.00878906
520000	-3266	0.00756836
520100	-3246	0.00585938
520200	-3260	0.0057373
520300	-3256	0.00683594
520400	-3264	0.00744629
520500	-3298	0.00695801
520600	-3290	0.00878906
520700	-3272	0.00805664
520800	-3282	0.00695801
520900	-3282	0.00756836
521000	-3300	0.00720215
521100	-3292	0.00744629
521200	-3284	0.00756836
521300	-3288	0.00769043
521400	-3276	0.00878906
521500	-3264	0.00695801
521600	-3246	0.00598145
521700	-3252	0.00817871
521800	-3254	0.00793457
521900	-3246	0.00683594
522000	-3246	0.00878906
522100	-3252	0.00878906
522200	-3260	0.00842285
522300	-3244	0.00927734
522400	-3248	0.00891113
522500	-3270	0.00939941
522600	-3282	0.00964355
522700	-3272	0.00805664
522800	-3270	0.00634766
522900	-3282	0.0057373
523000	-3272	0.00561523
523100	-3284	0.00646973
523200	-3300	0.00585938
523300	-3302	0.0045166
523400	-3304	0.00390625
523500	-3312	0.00512695
523600	-3338	0.00634766
523700	-3336	0.00732422
523800	-3336	0.00756836
523900	-3310	0.00817871
524000	-3312	0.00732422
524100	-3326	0.00720215
524200	-3344	0.00622559
524300	-3360	0.00732422
524400	-3324	0.00683594
524500	-3326	0.00549316
524600	-3334	0.00488281
524700	-3322	0.00585938
524800	-3338	0.00500488
524900	-3342	0.00561523
525000	-3340	0.00720215
525100	-3348	0.00634766
525200	-3358	0.00671387
525300	-3358	0.00488281
525400	-3378	0.00561523
525500	-3360	0.00585938
525600	-3372	0.00585938
525700	-3350	0.00622559
525800	-3378	0.00720215
525900	-3402	0.00683594
526000	-3394	0.00488281
526100	-3386	0.00463867
526200	-3390	0.00476074
526300	-3410	0.00537109
526400	-3398	0.00439453
526500	-3404	0.00500488
526600	-3416	0.0045166
526700	-3428	0.00427246
526800	-3418	0.00537109
526900	-3452	0.00415039
527000	-3450	0.00354004
527100	-3452	0.00439453
527200	-3460	0.00341797
527300	-3470	0.00341797
527400	-3472	0.0032959
527500	-3464	0.00268555
527600	-3434	0.00415039
527700	-3440	0.00439453
527800	-3418	0.00280762
527900	-3416	0.00354004
528000	-3422	0.00354004
528100	-3432	0.00317383
528200	-3416	0.0032959
528300	-3416	0.00354004
528400	-3416	0.00524902
528500	-3412	0.00793457
528600	-3396	0.00695801
528700	-3392	0.00549316
528800	-3398	0.00732422
528900	-3416	0.00927734
529000	-3416	0.0078125
529100	-3408	0.00769043
529200	-3428	0.00537109
529300	-3452	0.00537109
529400	-3442	0.0045166
529500	-3464	0.00488281
529600	-3464	0.00317383
529700	-3490	0.00390625
529800	-3484	0.0045166
529900	-3504	0.00402832
530000	-3502	0.00305176
530100	-3498	0.0012207
530200	-3514	0.00292969
530300	-3516	0.00231934
530400	-3528	0.00390625
530500	-3520	0.00354004
530600	-3520	0.00561523
530700	-3534	0.00598145
530800	-3522	0.00756836
530900	-3508	0.0057373
531000	-3524	0.00500488
531100	-3530	0.00610352
531200	-3546	0.00549316
531300	-3544	0.00610352
531400	-3530	0.0065918
531500	-3542	0.00646973
531600	-3560	0.00671387
531700	-3550	0.00598145
531800	-3548	0.00598145
531900	-3552	0.00769043
532000	-3542	0.00805664
532100	-3562	0.00708008
532200	-3560	0.00805664
532300	-3592	0.00878906
532400	-3590	0.00915527
532500	-3588	0.0098877
532600	-3568	0.010376
532700	-3558	0.00964355
532800	-3560	0.0107422
532900	-3570	0.0109863
533000	-3582	0.0102539
533100	-3562	0.0111084
533200	-3560	0.0124512
533300	-3546	0.0123291
533400	-3550	0.0133057
533500	-3544	0.0125732
533600	-3530	0.0134277
533700	-3548	0.0140381
533800	-3554	0.0142822
533900	-3574	0.0135498
534000	-3586	0.0142822
534100	-3564	0.0136719
534200	-3578	0.0141602
534300	-3604	0.0153809
534400	-3602	0.0150146
534500	-3596	0.0162354
534600	-3592	0.0163574
534700	-3610	0.0158691
534800	-3606	0.0145264
534900	-3590	0.0150146
535000	-3578	0.015625
535100	-3588	0.0152588
535200	-3586	0.0144043
535300	-3564	0.015625
535400	-3568	0.0153809
535500	-3568	0.0153809
535600	-3568	0.0153809
535700	-3548	0.0141602
535800	-3546	0.0153809
535900	-3552	0.0153809
536000	-3550	0.0150146
536100	-3550	0.015625
536200	-3538	0.0152588
536300	-3548	0.0147705
536400	-3528	0.0162354
536500	-3552	0.0148926
536600	-3546	0.0131836
536700	-3552	0.0147705
536800	-3556	0.0151367
536900	-3548	0.0158691
537000	-3548	0.0161133
537100	-3534	0.0151367
537200	-3540	0.0161133
537300	-3542	0.017334
537400	-3520	0.0183105
537500	-3498	0.0186768
537600	-3510	0.0189209
537700	-3494	0.0183105
537800	-3498	0.0203857
537900	-3486	0.020752
538000	-3482	0.0201416
538100	-3480	0.0192871
538200	-3514	0.0178223
538300	-3520	0.0158691
538400	-3538	0.0159912
538500	-3518	0.0162354
538600	-3530	0.0178223
538700	-3534	0.019043
538800	-3538	0.0194092
538900	-3538	0.0184326
539000	-3546	0.0214844
539100	-3550	0.0209961
539200	-3540	0.0202637
539300	-3542	0.0203857
539400	-3526	0.0218506
539500	-3522	0.0198975
539600	-3526	0.0212402
539700	-3556	0.019165
539800	-3570	0.0198975
539900	-3554	0.0206299
540000	-3546	0.0223389
540100	-3538	0.0233154
540200	-3522	0.0241699
540300	-3500	0.0236816
540400	-3482	0.0231934
540500	-3458	0.0235596
540600	-3476	0.024292
540700	-3456	0.0239258
540800	-3458	0.0236816
540900	-3468	0.0233154
541000	-3474	0.0239258
541100	-3478	0.0245361
541200	-3464	0.0246582
541300	-3484	0.026123
541400	-3470	0.0256348
541500	-3490	0.0250244
541600	-3512	0.0247803
541700	-3508	0.0228271
541800	-3520	0.0236816
541900	-3524	0.0229492
542000	-3540	0.0233154
542100	-3542	0.0236816
542200	-3558	0.0233154
542300	-3574	0.0224609
542400	-3596	0.0212402
542500	-3584	0.0212402
542600	-3578	0.0239258
542700	-3590	0.0234375
542800	-3584	0.0240479
542900	-3598	0.0238037
543000	-3598	0.0246582
543100	-3586	0.0251465
543200	-3584	0.0273438
543300	-3600	0.0262451
543400	-3586	0.0256348
543500	-3570	0.0241699
543600	-3546	0.0258789
543700	-3558	0.0257568
543800	-3552	0.0246582
543900	-3540	0.0239258
544000	-3564	0.0253906
544100	-3540	0.0255127
544200	-3544	0.0257568
544300	-3558	0.026001
544400	-3564	0.0244141
544500	-3538	0.0238037
544600	-3542	0.0222168
544700	-3556	0.0224609
544800	-3526	0.0201416
544900	-3550	0.0206299
545000	-3546	0.0201416
545100	-3554	0.0180664
545200	-3522	0.0185547
545300	-3534	0.019165
545400	-3544	0.0180664
545500	-3558	0.0185547
545600	-3544	0.019043
545700	-3542	0.0201416
545800	-3550	0.0202637
545900	-3536	0.0192871
546000	-3544	0.0194092
546100	-3558	0.0216064
546200	-3554	0.0224609
546300	-3564	0.0212402
546400	-3552	0.0209961
546500	-3550	0.0213623
546600	-3542	0.0218506
546700	-3524	0.0197754
546800	-3530	0.0197754
546900	-3556	0.0200195
547000	-3546	0.0203857
547100	-3556	0.0203857
547200	-3560	0.0198975
547300	-3530	0.0201416
547400	-3520	0.0203857
547500	-3512	0.0196533
547600	-3484	0.019043
547700	-3494	0.0196533
547800	-3512	0.0196533
547900	-3520	0.0180664
548000	-3520	0.0183105
548100	-3512	0.0181885
548200	-3518	0.0170898
548300	-3518	0.019165
548400	-3520	0.0177002
548500	-3506	0.0174561
548600	-3496	0.0183105
548700	-3500	0.0183105
548800	-3482	0.0175781
548900	-3472	0.0172119
549000	-3418	0.0172119
549100	-3424	0.0163574
549200	-3438	0.0162354
549300	-3434	0.0174561
549400	-3434	0.0180664
549500	-3432	0.0166016
549600	-3404	0.0178223
549700	-3412	0.0162354
549800	-3396	0.0174561
549900	-3422	0.0163574
550000	-3398	0.0172119
550100	-3390	0.0147705
550200	-3388	0.0146484
550300	-3374	0.0141602
550400	-3370	0.0151367
550500	-3350	0.0147705
550600	-3356	0.0166016
550700	-3362	0.0168457
550800	-3376	0.0161133
550900	-3370	0.0159912
551000	-3382	0.0151367
551100	-3420	0.013916
551200	-3418	0.0135498
551300	-3414	0.0131836
551400	-3410	0.012085
551500	-3422	0.0128174
551600	-3428	0.0130615
551700	-3416	0.0118408
551800	-3414	0.0125732
551900	-3432	0.0123291
552000	-3446	0.0123291
552100	-3444	0.0118408
552200	-3446	0.0113525
552300	-3452	0.0101318
552400	-3452	0.012207
552500	-3458	0.0119629
552600	-3468	0.0134277
552700	-3460	0.0155029
552800	-3468	0.0145264
552900	-3498	0.0148926
553000	-3474	0.0131836
553100	-3478	0.0159912
553200	-3482	0.0172119
553300	-3488	0.0206299
553400	-3472	0.0194092
553500	-3466	0.0201416
553600	-3462	0.0197754
553700	-3482	0.0216064
553800	-3484	0.0192871
553900	-3490	0.0194092
554000	-3500	0.0194092
554100	-3470	0.0198975
554200	-3480	0.0196533
554300	-3460	0.0192871
554400	-3438	0.0198975
554500	-3444	0.0209961
554600	-3460	0.0227051
554700	-3444	0.0219727
554800	-3448	0.0222168
554900	-3448	0.0250244
555000	-3458	0.0266113
555100	-3454	0.026123
555200	-3482	0.0247803
555300	-3476	0.0252686
555400	-3484	0.024292
555500	-3468	0.0240479
555600	-3480	0.0247803
555700	-3516	0.0250244
555800	-3534	0.0255127
555900	-3538	0.0263672
556000	-3548	0.0273438
556100	-3534	0.0285645
556200	-3534	0.0299072
556300	-3546	0.0302734
556400	-3556	0.0300293
556500	-3552	0.0299072
556600	-3560	0.0307617
556700	-3534	0.03125
556800	-3536	0.0308838
556900	-3558	0.0291748
557000	-3578	0.0281982
557100	-3590	0.0291748
557200	-3582	0.0281982
557300	-3576	0.0274658
557400	-3576	0.0268555
557500	-3568	0.0299072
557600	-3574	0.0296631
557700	-3584	0.0296631
557800	-3598	0.0294189
557900	-3610	0.0280762
558000	-3604	0.0288086
558100	-3594	0.0290527
558200	-3600	0.0301514
558300	-3592	0.0290527
558400	-3598	0.0297852
558500	-3570	0.0289307
558600	-3542	0.0292969
558700	-3566	0.029541
558800	-3564	0.0313721
558900	-3568	0.0321045
559000	-3568	0.0307617
559100	-3580	0.0314941
559200	-3574	0.0301514
559300	-3566	0.0283203
559400	-3564	0.0280762
559500	-3564	0.0273438
559600	-3542	0.0280762
559700	-3566	0.0280762
559800	-3592	0.0266113
559900	-3610	0.0258789
560000	-3604	0.0250244
560100	-3620	0.0263672
560200	-3618	0.0262451
560300	-3650	0.0270996
560400	-3678	0.0274658
560500	-3654	0.0272217
560600	-3674	0.0279541
560700	-3692	0.0279541
560800	-3678	0.027832
560900	-3646	0.0284424
561000	-3628	0.0299072
561100	-3630	0.0301514
561200	-3622	0.0301514
561300	-3618	0.0280762
561400	-3606	0.0291748
561500	-3590	0.0296631
561600	-3582	0.0290527
561700	-3604	0.0292969
561800	-3588	0.0286865
561900	-3580	0.026001
562000	-3574	0.0275879
562100	-3592	0.0289307
562200	-3592	0.0294189
562300	-3590	0.0292969
562400	-3602	0.0294189
562500	-3568	0.0280762
562600	-3580	0.0264893
562700	-3558	0.0268555
562800	-3538	0.0266113
562900	-3548	0.0279541
563000	-3572	0.0279541
563100	-3558	0.0275879
563200	-3540	0.026001
563300	-3552	0.0249023
563400	-3562	0.0247803
563500	-3554	0.0240479
563600	-3560	0.0244141
563700	-3558	0.0239258
563800	-3584	0.0244141
563900	-3588	0.0236816
564000	-3570	0.0247803
564100	-3592	0.0251465
564200	-3600	0.0233154
564300	-3598	0.0230713
564400	-3608	0.0230713
564500	-3586	0.0241699
564600	-3560	0.0240479
564700	-3554	0.0240479
564800	-3526	0.024292
564900	-3528	0.024292
565000	-3540	0.0236816
565100	-3550	0.0241699
565200	-3544	0.0230713
565300	-3544	0.0236816
565400	-3556	0.0231934
565500	-3566	0.0222168
565600	-3570	0.0219727
565700	-3590	0.022583
565800	-3586	0.0218506
565900	-3588	0.022583
566000	-3618	0.0218506
566100	-3594	0.0220947
566200	-3612	0.0222168
566300	-3638	0.0218506
566400	-3650	0.0205078
566500	-3646	0.0183105
566600	-3626	0.0187988
566700	-3620	0.0212402
566800	-3634	0.0205078
566900	-3678	0.020874
567000	-3662	0.0206299
567100	-3652	0.020874
567200	-3658	0.019043
567300	-3654	0.0185547
567400	-3664	0.0174561
567500	-3668	0.0181885
567600	-3640	0.0179443
567700	-3664	0.017334
567800	-3664	0.0162354
567900	-3658	0.0159912
568000	-3620	0.0162354
568100	-3658	0.0163574
568200	-3632	0.0172119
568300	-3640	0.0159912
568400	-3632	0.015625
568500	-3666	0.0150146
568600	-3630	0.0161133
568700	-3640	0.0168457
568800	-3652	0.0168457
568900	-3658	0.0159912
569000	-3666	0.0170898
569100	-3666	0.0184326
569200	-3662	0.0183105
569300	-3642	0.017334
569400	-3644	0.0174561
569500	-3654	0.0202637
569600	-3674	0.0198975
569700	-3654	0.0213623
569800	-3676	0.0211182
569900	-3674	0.0196533
570000	-3704	0.0192871
570100	-3684	0.0198975
570200	-3666	0.019165
570300	-3690	0.0195312
570400	-3670	0.0202637
570500	-3666	0.0185547
570600	-3616	0.0178223
570700	-3630	0.0185547
570800	-3632	0.0202637
570900	-3634	0.0205078
571000	-3596	0.0186768
571100	-3604	0.0187988
571200	-3602	0.0202637
571300	-3608	0.020874
571400	-3626	0.0196533
571500	-3626	0.0197754
571600	-3630	0.0189209
571700	-3618	0.0174561
571800	-3624	0.017334
571900	-3632	0.017334
572000	-3628	0.0168457
572100	-3620	0.0159912
572200	-3612	0.0174561
572300	-3642	0.0153809
572400	-3646	0.0155029
572500	-3648	0.0169678
572600	-3624	0.0164795
572700	-3656	0.017334
572800	-3650	0.0159912
572900	-3634	0.0152588
573000	-3634	0.0150146
573100	-3604	0.0164795
573200	-3616	0.0174561
573300	-3624	0.017334
573400	-3602	0.0174561
573500	-3602	0.017334
573600	-3594	0.0175781
573700	-3596	0.019165
573800	-3568	0.0179443
573900	-3612	0.0170898
574000	-3590	0.0175781
574100	-3588	0.0180664
574200	-3598	0.0175781
574300	-3606	0.015625
574400	-3624	0.0147705
574500	-3620	0.0136719
574600	-3620	0.0130615
574700	-3622	0.0125732
574800	-3618	0.0111084
574900	-3602	0.0115967
575000	-3626	0.0106201
575100	-3636	0.0128174
575200	-3640	0.0117188
575300	-3636	0.0108643
575400	-3632	0.0118408
575500	-3624	0.0125732
575600	-3602	0.0131836
575700	-3594	0.0124512
575800	-3574	0.0113525
575900	-3586	0.0111084
576000	-3576	0.0117188
576100	-3562	0.0118408
576200	-3568	0.0133057
576300	-3568	0.0146484
576400	-3544	0.0136719
576500	-3542	0.0137939
576600	-3514	0.0126953
576700	-3526	0.0129395
576800	-3524	0.012207
576900	-3494	0.012085
577000	-3500	0.012085
577100	-3502	0.0135498
577200	-3504	0.0126953
577300	-3510	0.0136719
577400	-3496	0.0142822
577500	-3490	0.0129395
577600	-3508	0.0114746
577700	-3490	0.0108643
577800	-3512	0.00964355
577900	-3486	0.0100098
578000	-3490	0.0106201
578100	-3490	0.0106201
578200	-3488	0.0106201
578300	-3480	0.0106201
578400	-3468	0.0136719
578500	-3488	0.0133057
578600	-3502	0.0136719
578700	-3500	0.013916
578800	-3474	0.0148926
578900	-3462	0.0126953
579000	-3442	0.0128174
579100	-3446	0.013916
579200	-3444	0.0124512
579300	-3456	0.0113525
579400	-3462	0.0111084
579500	-3476	0.0101318
579600	-3452	0.010376
579700	-3440	0.0101318
579800	-3420	0.00964355
579900	-3408	0.0102539
580000	-3422	0.0113525
580100	-3426	0.0119629
580200	-3430	0.012207
580300	-3434	0.0106201
580400	-3410	0.0114746
580500	-3384	0.0113525
580600	-3406	0.010498
580700	-3426	0.0100098
580800	-3432	0.0113525
580900	-3454	0.0106201
581000	-3446	0.0106201
581100	-3446	0.0123291
581200	-3438	0.0100098
581300	-3420	0.0111084
581400	-3464	0.0119629
581500	-3472	0.0117188
581600	-3488	0.0102539
581700	-3472	0.00927734
581800	-3460	0.0101318
581900	-3466	0.0117188
582000	-3470	0.010498
582100	-3482	0.0108643
582200	-3502	0.0109863
582300	-3518	0.010498
582400	-3504	0.0114746
582500	-3482	0.0111084
582600	-3502	0.0107422
582700	-3498	0.012207
582800	-3484	0.0118408
582900	-3476	0.0134277
583000	-3482	0.0131836
583100	-3474	0.0128174
583200	-3470	0.0119629
583300	-3450	0.0126953
583400	-3452	0.0124512
583500	-3450	0.0111084
583600	-3440	0.00891113
583700	-3458	0.0090332
583800	-3468	0.00878906
583900	-3488	0.00927734
584000	-3482	0.00878906
584100	-3490	0.00891113
584200	-3486	0.00939941
584300	-3478	0.00830078
584400	-3468	0.00756836
584500	-3478	0.00891113
584600	-3466	0.00854492
584700	-3474	0.00878906
584800	-3462	0.00769043
584900	-3452	0.0098877
585000	-3462	0.0098877
585100	-3488	0.00915527
585200	-3490	0.00927734
585300	-3488	0.0090332
585400	-3482	0.00830078
585500	-3488	0.00793457
585600	-3494	0.00695801
585700	-3506	0.00646973
585800	-3494	0.00634766
585900	-3468	0.00634766
586000	-3470	0.00524902
586100	-3476	0.00549316
586200	-3476	0.00610352
586300	-3482	0.0057373
586400	-3474	0.00537109
586500	-3468	0.00585938
586600	-3470	0.00720215
586700	-3504	0.00683594
586800	-3484	0.00695801
586900	-3492	0.00866699
587000	-3504	0.00732422
587100	-3510	0.00683594
587200	-3522	0.00598145
587300	-3500	0.00561523
587400	-3496	0.00610352
587500	-3508	0.00842285
587600	-3510	0.0090332
587700	-3508	0.0107422
587800	-3514	0.0098877
587900	-3504	0.00708008
588000	-3500	0.00854492
588100	-3488	0.00646973
588200	-3488	0.00598145
588300	-3494	0.00732422
588400	-3508	0.00830078
588500	-3502	0.00708008
588600	-3502	0.0078125
588700	-3502	0.00671387
588800	-3494	0.00720215
588900	-3476	0.00720215
589000	-3476	0.00561523
589100	-3462	0.00537109
589200	-3454	0.00671387
589300	-3458	0.00561523
589400	-3454	0.00708008
589500	-3464	0.00610352
589600	-3486	0.00695801
589700	-3480	0.00854492
589800	-3494	0.00817871
589900	-3510	0.00866699
590000	-3508	0.010498
590100	-3488	0.00915527
590200	-3472	0.0102539
590300	-3492	0.0106201
590400	-3530	0.0129395
590500	-3522	0.0131836
590600	-3522	0.0150146
590700	-3540	0.0150146
590800	-3532	0.015625
590900	-3530	0.0158691
591000	-3536	0.0157471
591100	-3528	0.0152588
591200	-3536	0.0159912
591300	-3524	0.0162354
591400	-3554	0.0169678
591500	-3574	0.0169678
591600	-3558	0.0170898
591700	-3554	0.0174561
591800	-3564	0.0183105
591900	-3574	0.015625
592000	-3602	0.0158691
592100	-3598	0.0153809
592200	-3570	0.0161133
592300	-3566	0.0136719
592400	-3580	0.0129395
592500	-3600	0.012085
592600	-3592	0.0118408
592700	-3578	0.0119629
592800	-3594	0.0118408
592900	-3576	0.0112305
593000	-3580	0.010376
593100	-3600	0.0119629
593200	-3608	0.0117188
593300	-3618	0.0098877
593400	-3620	0.0090332
593500	-3610	0.0109863
593600	-3612	0.0115967
593700	-3624	0.0114746
593800	-3602	0.010498
593900	-3604	0.0109863
594000	-3616	0.0107422
594100	-3650	0.00964355
594200	-3624	0.00830078
594300	-3628	0.00878906
594400	-3604	0.0065918
594500	-3576	0.00671387
594600	-3590	0.00878906
594700	-3602	0.0090332
594800	-3594	0.00952148
594900	-3602	0.00793457
595000	-3594	0.00732422
595100	-3588	0.00646973
595200	-3584	0.00646973
595300	-3572	0.00671387
595400	-3564	0.00671387
595500	-3560	0.00585938
595600	-3570	0.00622559
595700	-3582	0.00646973
595800	-3592	0.00708008
595900	-3606	0.00537109
596000	-3610	0.0057373
596100	-3598	0.00598145
596200	-3594	0.00756836
596300	-3614	0.00634766
596400	-3588	0.00695801
596500	-3550	0.00842285
596600	-3550	0.00732422
596700	-3550	0.0065918
596800	-3536	0.00708008
596900	-3548	0.00708008
597000	-3566	0.00817871
597100	-3556	0.00683594
597200	-3572	0.00622559
597300	-3572	0.00610352
597400	-3566	0.0078125
597500	-3562	0.00683594
597600	-3548	0.00671387
597700	-3574	0.00646973
597800	-3592	0.00756836
597900	-3588	0.00683594
598000	-3586	0.00805664
598100	-3612	0.00793457
598200	-3602	0.00817871
598300	-3614	0.00732422
598400	-3608	0.00756836
598500	-3598	0.00585938
598600	-3596	0.0057373
598700	-3604	0.00744629
598800	-3618	0.00793457
598900	-3634	0.00671387
599000	-3634	0.00793457
599100	-3638	0.0098877
599200	-3634	0.00915527
599300	-3632	0.00830078
599400	-3610	0.00769043
599500	-3622	0.00878906
599600	-3656	0.00915527
599700	-3658	0.00805664
599800	-3670	0.00878906
599900	-3682	0.00805664
600000	-3690	0.00708008
600100	-3694	0.00708008
600200	-3690	0.00634766
600300	-3704	0.00585938
600400	-3702	0.00500488
600500	-3692	0.00439453
600600	-3712	0.00561523
600700	-3736	0.0065918
600800	-3714	0.00622559
600900	-3696	0.00610352
601000	-3700	0.0045166
601100	-3700	0.00634766
601200	-3690	0.00598145
601300	-3682	0.00622559
601400	-3704	0.00561523
601500	-3710	0.00549316
601600	-3692	0.00598145
601700	-3682	0.00769043
601800	-3682	0.00756836
601900	-3664	0.00891113
602000	-3670	0.0113525
602100	-3660	0.0118408
602200	-3634	0.0124512
602300	-3618	0.0126953
602400	-3638	0.0146484
602500	-3646	0.0147705
602600	-3638	0.0145264
602700	-3604	0.0151367
602800	-3588	0.0140381
602900	-3588	0.0142822
603000	-3592	0.0136719
603100	-3612	0.0123291
603200	-3602	0.010376
603300	-3602	0.00952148
603400	-3590	0.00952148
603500	-3584	0.0113525
603600	-3572	0.0125732
603700	-3580	0.0119629
603800	-3568	0.0115967
603900	-3566	0.0128174
604000	-3560	0.0124512
604100	-3560	0.0135498
604200	-3546	0.0140381
604300	-3544	0.0146484
604400	-3542	0.0142822
604500	-3546	0.0137939
604600	-3556	0.0147705
604700	-3560	0.0153809
604800	-3544	0.0158691
604900	-3536	0.0161133
605000	-3550	0.0161133
605100	-3574	0.0152588
605200	-3618	0.0137939
605300	-3592	0.012085
605400	-3592	0.0108643
605500	-3580	0.0111084
605600	-3612	0.0129395
605700	-3598	0.0134277
605800	-3588	0.013916
605900	-3570	0.0144043
606000	-3550	0.0157471
606100	-3564	0.0153809
606200	-3568	0.0136719
606300	-3596	0.0124512
606400	-3576	0.0125732
606500	-3584	0.013916
606600	-3580	0.0146484
606700	-3590	0.0158691
606800	-3580	0.0152588
606900	-3584	0.0162354
607000	-3568	0.0150146
607100	-3580	0.0144043
607200	-3558	0.0146484
607300	-3544	0.0141602
607400	-3542	0.015625
607500	-3562	0.0159912
607600	-3556	0.0153809
607700	-3534	0.0155029
607800	-3542	0.0148926
607900	-3546	0.0153809
608000	-3536	0.0142822
608100	-3548	0.0144043
608200	-3534	0.013916
608300	-3536	0.0137939
608400	-3550	0.013916
608500	-3552	0.0145264
608600	-3554	0.0146484
608700	-3556	0.0144043
608800	-3574	0.0112305
608900	-3566	0.0108643
609000	-3560	0.0114746
609100	-3574	0.0135498
609200	-3586	0.0140381
609300	-3586	0.0126953
609400	-3580	0.012207
609500	-3574	0.0125732
609600	-3580	0.0134277
609700	-3590	0.0137939
609800	-3574	0.0125732
609900	-3538	0.0129395
610000	-3518	0.0129395
610100	-3520	0.0112305
610200	-3534	0.0115967
610300	-3528	0.0113525
610400	-3538	0.0119629
610500	-3550	0.0136719
610600	-3566	0.0123291
610700	-3576	0.0112305
610800	-3598	0.012085
610900	-3592	0.0131836
611000	-3570	0.0128174
611100	-3576	0.0128174
611200	-3570	0.0129395
611300	-3586	0.0148926
611400	-3592	0.0135498
611500	-3610	0.0130615
611600	-3624	0.0133057
611700	-3622	0.0140381
611800	-3606	0.0145264
611900	-3600	0.0123291
612000	-3594	0.0128174
612100	-3590	0.0135498
612200	-3604	0.0126953
612300	-3626	0.0119629
612400	-3616	0.0109863
612500	-3626	0.0114746
